display_text_range,favorite_count,full_text,id,retweet_count,source_x,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,jpg_url,img_num,Prediction,Confidence,Dog_or_not
"[0, 131]",1945,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,680889648562991104,418,Twitter for iPhone,2015-12-26 23:15:17,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,https://twitter.com/dog_rates/status/680889648562991104/photo/1,9,10,Cheesy,,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,Shetland_sheepdog,0.876337,True
"[0, 89]",3766,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,680836378243002368,1513,Twitter for iPhone,2015-12-26 19:43:36,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1",12,10,Ellie,Pupper,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,Pembroke,0.427781,True
"[0, 144]",2600,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,680801747103793152,925,Twitter for iPhone,2015-12-26 17:25:59,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,https://twitter.com/dog_rates/status/680801747103793152/photo/1,10,10,None,,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,pug,0.99672,True
"[0, 123]",2906,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,680609293079592961,816,Twitter for iPhone,2015-12-26 04:41:15,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,https://twitter.com/dog_rates/status/680609293079592961/photo/1,9,10,Brody,,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1,French_bulldog,0.700764,True
"[0, 139]",4639,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,680497766108381184,2162,Twitter for iPhone,2015-12-25 21:18:05,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,https://twitter.com/dog_rates/status/680497766108381184/photo/1,12,10,Percy,,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,Chihuahua,0.538354,True
"[0, 106]",1879,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,680494726643068929,542,Twitter for iPhone,2015-12-25 21:06:00,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,https://twitter.com/dog_rates/status/680494726643068929/photo/1,26,10,None,,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1,kuvasz,0.438627,True
"[0, 115]",2778,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",680473011644985345,844,Twitter for iPhone,2015-12-25 19:39:43,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",https://twitter.com/dog_rates/status/680473011644985345/photo/1,10,10,Hector,Pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,Lakeland_terrier,0.796694,True
"[0, 62]",2356,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,680191257256136705,577,Twitter for iPhone,2015-12-25 01:00:07,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,https://twitter.com/dog_rates/status/680191257256136705/photo/1,11,10,None,Pupper,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,Brittany_spaniel,0.7332529999999999,True
"[0, 134]",3955,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,680145970311643136,1972,Twitter for iPhone,2015-12-24 22:00:10,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,"https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1",10,10,Kawhi,Pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature_poodle,0.457117,True
"[0, 127]",2972,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,680115823365742593,1028,Twitter for iPhone,2015-12-24 20:00:22,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,https://twitter.com/dog_rates/status/680115823365742593/photo/1,9,10,Ozzy,,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,1,pug,0.999365,True
"[0, 137]",3891,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,680100725817409536,1554,TweetDeck,2015-12-24 19:00:23,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://twitter.com/dog_rates/status/680100725817409536/photo/1,11,10,None,Pupper,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,golden_retriever,0.6989609999999999,True
"[0, 73]",2678,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",679862121895714818,706,Twitter for iPhone,2015-12-24 03:12:15,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",https://twitter.com/dog_rates/status/679862121895714818/photo/1,11,10,None,,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,1,EntleBucher,0.5232060000000001,True
"[0, 119]",2593,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,679844490799091713,887,Twitter for iPhone,2015-12-24 02:02:12,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,https://twitter.com/dog_rates/status/679844490799091713/photo/1,10,10,Willie,,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,1,Airedale,0.903832,True
"[0, 69]",39726,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,679828447187857408,15839,Twitter for iPhone,2015-12-24 00:58:27,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",13,10,None,Pupper,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,Chihuahua,0.346545,True
"[0, 77]",3390,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,679777920601223168,1281,Twitter for iPhone,2015-12-23 21:37:40,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,https://twitter.com/dog_rates/status/679777920601223168/photo/1,10,10,Rinna,Pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,True
"[0, 137]",2311,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,679736210798047232,918,Twitter for iPhone,2015-12-23 18:51:56,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,https://twitter.com/dog_rates/status/679736210798047232/photo/1,9,10,None,,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,French_bulldog,0.319139,True
"[0, 131]",1817,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,679722016581222400,539,Twitter for iPhone,2015-12-23 17:55:32,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,https://twitter.com/dog_rates/status/679722016581222400/photo/1,8,10,Mike,,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,boxer,0.459604,True
"[0, 140]",5208,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,679530280114372609,2347,Twitter for iPhone,2015-12-23 05:13:38,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,https://twitter.com/dog_rates/status/679530280114372609/photo/1,7,10,a,,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,1,dalmatian,0.750256,True
"[0, 133]",3711,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,679511351870550016,1461,Twitter for iPhone,2015-12-23 03:58:25,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,https://twitter.com/dog_rates/status/679511351870550016/photo/1,7,10,William,,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,Chihuahua,0.761972,True
"[0, 137]",3028,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,679148763231985668,1163,Twitter for iPhone,2015-12-22 03:57:37,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,https://twitter.com/dog_rates/status/679148763231985668/photo/1,8,10,None,,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,1,Italian_greyhound,0.302685,True
"[0, 95]",2537,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,678991772295516161,1333,Twitter for iPhone,2015-12-21 17:33:48,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,https://twitter.com/dog_rates/status/678991772295516161/photo/1,12,10,None,,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,1,Eskimo_dog,0.330216,True
"[0, 140]",1796,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,678969228704284672,528,Twitter for iPhone,2015-12-21 16:04:13,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,https://twitter.com/dog_rates/status/678969228704284672/photo/1,11,10,Lola,,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,Labrador_retriever,0.680251,True
"[0, 68]",3804,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,678798276842360832,1350,Twitter for iPhone,2015-12-21 04:44:55,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,https://twitter.com/dog_rates/status/678798276842360832/photo/1,7,10,Linda,,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,Airedale,0.583122,True
"[0, 130]",1788,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",678764513869611008,544,Twitter for iPhone,2015-12-21 02:30:45,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",https://twitter.com/dog_rates/status/678764513869611008/photo/1,10,10,Wilson,,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,Irish_terrier,0.696646,True
"[0, 133]",7802,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,678755239630127104,3741,Twitter for iPhone,2015-12-21 01:53:54,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,https://twitter.com/dog_rates/status/678755239630127104/photo/1,10,10,Dash,,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,malamute,0.606654,True
"[0, 136]",2250,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,678643457146150913,489,Twitter for iPhone,2015-12-20 18:29:43,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,https://twitter.com/dog_rates/status/678643457146150913/photo/1,10,10,Grizz,,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,1,Labrador_retriever,0.33875700000000003,True
"[0, 140]",5916,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,678424312106393600,2880,Twitter for iPhone,2015-12-20 03:58:55,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,https://twitter.com/dog_rates/status/678424312106393600/photo/1,2,10,Crystal,,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,Maltese_dog,0.759945,True
"[0, 88]",1731,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,678396796259975168,478,Twitter for iPhone,2015-12-20 02:09:34,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,"https://twitter.com/dog_rates/status/678396796259975168/photo/1,https://twitter.com/dog_rates/status/678396796259975168/photo/1",12,10,None,,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2,Pembroke,0.95618,True
"[0, 115]",2044,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",678389028614488064,473,Twitter for iPhone,2015-12-20 01:38:42,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",https://twitter.com/dog_rates/status/678389028614488064/photo/1,11,10,Bella,Pupper,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,True
"[0, 53]",1896,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,678341075375947776,612,Twitter for iPhone,2015-12-19 22:28:09,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,https://twitter.com/dog_rates/status/678341075375947776/photo/1,12,10,None,Pupper,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,True
"[0, 134]",1427,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,678334497360859136,304,Twitter for iPhone,2015-12-19 22:02:01,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,https://twitter.com/dog_rates/status/678334497360859136/photo/1,10,10,Rosie,,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,Norfolk_terrier,0.378643,True
"[0, 137]",12531,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,678278586130948096,6857,Twitter for iPhone,2015-12-19 18:19:51,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,https://twitter.com/dog_rates/status/678278586130948096/photo/1,10,10,None,Pupper,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese_dog,0.897841,True
"[0, 140]",1726,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,678255464182861824,418,Twitter for iPhone,2015-12-19 16:47:58,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,https://twitter.com/dog_rates/status/678255464182861824/photo/1,9,10,Jessifer,,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,Chihuahua,0.613819,True
"[0, 68]",15018,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,678021115718029313,7148,Twitter for iPhone,2015-12-19 01:16:45,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,https://twitter.com/dog_rates/status/678021115718029313/photo/1,12,10,Reese,,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1,miniature_pinscher,0.822048,True
"[0, 137]",5275,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,677895101218201600,2384,Twitter for iPhone,2015-12-18 16:56:01,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,https://twitter.com/dog_rates/status/677895101218201600/photo/1,9,10,None,,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,1,dalmatian,0.550702,True
"[0, 88]",1332,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,677698403548192770,363,Twitter for iPhone,2015-12-18 03:54:25,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,https://twitter.com/dog_rates/status/677698403548192770/photo/1,9,10,Sadie,,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,1,Shih-Tzu,0.916645,True
"[0, 123]",2681,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,677687604918272002,950,Twitter for iPhone,2015-12-18 03:11:30,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,https://twitter.com/dog_rates/status/677687604918272002/photo/1,11,10,None,,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,1,Pembroke,0.573047,True
"[0, 137]",3603,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,677673981332312066,1677,Twitter for iPhone,2015-12-18 02:17:22,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,https://twitter.com/dog_rates/status/677673981332312066/photo/1,9,10,None,,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,1,Maltese_dog,0.817908,True
"[0, 103]",2040,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,677644091929329666,886,Twitter for iPhone,2015-12-18 00:18:36,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,https://twitter.com/dog_rates/status/677644091929329666/video/1,11,10,a,,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1,Chihuahua,0.626236,True
"[0, 140]",1409,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,677565715327688705,513,Twitter for iPhone,2015-12-17 19:07:09,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,https://twitter.com/dog_rates/status/677565715327688705/photo/1,6,10,None,,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,1,basset,0.397295,True
"[0, 92]",7568,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,677547928504967168,4076,Twitter for iPhone,2015-12-17 17:56:29,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,https://twitter.com/dog_rates/status/677547928504967168/photo/1,12,10,None,,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1,American_Staffordshire_terrier,0.914978,True
"[0, 136]",1161,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,677530072887205888,250,Twitter for iPhone,2015-12-17 16:45:31,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,https://twitter.com/dog_rates/status/677530072887205888/photo/1,9,10,Axel,,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,1,Staffordshire_bullterrier,0.6892590000000001,True
"[0, 55]",1477,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,677334615166730240,328,Twitter for iPhone,2015-12-17 03:48:51,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,"https://twitter.com/dog_rates/status/677334615166730240/photo/1,https://twitter.com/dog_rates/status/677334615166730240/photo/1",9,10,None,,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,2,Lakeland_terrier,0.859392,True
"[0, 139]",1189,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,677331501395156992,265,Twitter for iPhone,2015-12-17 03:36:28,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,https://twitter.com/dog_rates/status/677331501395156992/photo/1,9,10,Humphrey,,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,1,beagle,0.313464,True
"[0, 145]",1799,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",677314812125323265,611,Twitter for iPhone,2015-12-17 02:30:09,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C","https://twitter.com/dog_rates/status/677314812125323265/photo/1,https://twitter.com/dog_rates/status/677314812125323265/photo/1",10,10,Tassy,,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,2,Blenheim_spaniel,0.924127,True
"[0, 99]",1362,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,677301033169788928,471,Twitter for iPhone,2015-12-17 01:35:24,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,https://twitter.com/dog_rates/status/677301033169788928/photo/1,5,10,Juckson,,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,1,Japanese_spaniel,0.6611779999999999,True
"[0, 96]",2164,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,677269281705472000,790,Twitter for iPhone,2015-12-16 23:29:14,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,https://twitter.com/dog_rates/status/677269281705472000/photo/1,10,10,the,Pupper,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,Shetland_sheepdog,0.656616,True
"[0, 135]",3015,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,676975532580409345,1203,Twitter for iPhone,2015-12-16 04:01:59,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,https://twitter.com/dog_rates/status/676975532580409345/photo/1,11,10,Cooper,,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1,malamute,0.363257,True
"[0, 80]",2395,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,676957860086095872,907,Twitter for iPhone,2015-12-16 02:51:45,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,https://twitter.com/dog_rates/status/676957860086095872/video/1,10,10,None,,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,1,Labrador_retriever,0.772423,True
"[0, 120]",1844,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,676946864479084545,426,Twitter for iPhone,2015-12-16 02:08:04,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,https://twitter.com/dog_rates/status/676946864479084545/photo/1,12,10,None,,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1,Pekinese,0.752707,True
"[0, 139]",2294,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,676864501615042560,808,Twitter for iPhone,2015-12-15 20:40:47,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,https://twitter.com/dog_rates/status/676864501615042560/photo/1,10,10,Ash,,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,1,Chesapeake_Bay_retriever,0.371146,True
"[0, 89]",25124,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,676821958043033607,17605,Twitter for iPhone,2015-12-15 17:51:44,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,"https://twitter.com/dog_rates/status/676821958043033607/photo/1,https://twitter.com/dog_rates/status/676821958043033607/photo/1",11,10,None,,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2,Great_Pyrenees,0.8698040000000001,True
"[0, 143]",1536,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,676811746707918848,469,Twitter for iPhone,2015-12-15 17:11:09,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,https://twitter.com/dog_rates/status/676811746707918848/photo/1,9,10,Penny,,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1,Chihuahua,0.440916,True
"[0, 131]",3149,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,676617503762681856,1108,Twitter for iPhone,2015-12-15 04:19:18,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,https://twitter.com/dog_rates/status/676617503762681856/photo/1,13,10,None,Pupper,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,True
"[0, 144]",1280,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,676603393314578432,440,Twitter for iPhone,2015-12-15 03:23:14,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,https://twitter.com/dog_rates/status/676603393314578432/photo/1,9,10,Godzilla,Pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,whippet,0.8770209999999999,True
"[0, 140]",2533,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,676588346097852417,896,Twitter for iPhone,2015-12-15 02:23:26,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,https://twitter.com/dog_rates/status/676588346097852417/photo/1,5,10,Bubbles,,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,1,Boston_bull,0.976577,True
